id,uuid,quality_grade,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
354146711,7d16718f-34ef-42d9-b108-d841a6f14f3d,research,false,,"Arboretum, Seattle, WA 98112, USA",47.6327383392,-122.2942267323,571,,,,571,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
354148789,b7cbc25a-b6fe-4b8c-9c78-1c1302edd85f,research,false,,"Southeast Redmond, Redmond, WA 98052, USA",47.657542699,-122.1072103512,1171,,,,1171,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
354645385,12692597-2a1f-422c-9549-abd9261ee3e4,research,false,2,"Seward Park, Seattle, WA 98118, USA",47.5611315221,-122.2523758623,9,,,,9,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
354809806,c44f5406-e1d8-4357-bcb7-12de3bf7a862,research,false,843,"33rd Ave NE, Seattle, WA, US",47.6746547891,-122.2919581178,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
354861436,a912118e-8c7c-4a73-ad6b-65477db1c57d,research,false,3,"133rd Ave NE, Woodinville, WA, US",47.7528533333,-122.1627971667,6,,,,6,,open,false,,,Woodinville City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
354993389,b4e5f448-16dc-46a6-8f10-0fd7d925a6c5,research,false,2,"35th Ave SW & SW Dawson St, Seattle, WA 98126, USA",47.5560018,-122.3774885,90,,,,90,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355035461,5fb77d52-3bcf-462b-a727-8602187ee02a,research,false,,"Kent, WA, USA",47.3832630238,-122.1745871835,336,,,,336,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355318046,00423590-383e-4f3e-a85f-b98e79fd7e00,research,false,843,"N Beach Trail, Seattle, WA, US",47.6675466667,-122.4224033333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355408479,863c33b7-0686-4821-b76d-4fdb70d4fea6,research,false,3,"Town Center at Lake Forest Park, Lake Forest Park, WA, US",47.7549181616,-122.2803448519,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355608936,4200c497-d651-4866-b390-be756fc5b229,research,false,843,"NW 54th St, Seattle, WA, US",47.6657666667,-122.3964383333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355610500,b7dd6942-c781-488c-9ad0-68f00b71de9e,research,false,843,"W Commodore Way, Seattle, WA, US",47.6659283333,-122.4050866667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355665027,7176f393-b84d-4629-b6fe-53bd9219c8a5,research,false,,"Seattle, WA, USA",47.665427347,-122.3986069718,180,,,,180,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355665047,84aef34d-ca25-4be4-9241-32a25346e999,research,false,,"Seattle, WA, USA",47.665427347,-122.3986069718,180,,,,180,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355665098,3d1ab503-cb5d-4e2f-9183-0536f61a02ee,research,false,,"Adams, Seattle, WA, USA",47.6668571899,-122.397422055,205,,,,205,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355665430,e8347193-9e81-424e-a0dd-44ffe61232d9,research,false,,"Northlake, Seattle, WA, USA",47.645933281,-122.3355766878,235,,,,235,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355665432,b19d7633-379c-4eaf-b003-9f339355590a,research,false,,"Northlake, Seattle, WA, USA",47.645933281,-122.3355766878,235,,,,235,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355665455,79019482-f25c-42f9-9003-92efb234ad49,research,false,,"Northlake, Seattle, WA, USA",47.645933281,-122.3355766878,235,,,,235,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355738420,3c9da0bc-faa8-4e65-8a03-c7f40955bb06,research,false,843,"Alki Ave SW, Seattle, WA, US",47.5748866667,-122.4189383333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355744560,e4788b7b-030f-440b-8aa6-4967f9911e2a,research,false,3,"Union Bay Natural Area, Seattle, WA, US",47.6553283333,-122.2946083333,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355756175,76245bf8-6965-48d2-b0e6-562095bbd900,research,false,3,"Union Bay Natural Area, Seattle, WA, US",47.6543166667,-122.295005,15,,,,15,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355909061,f0fc5344-f964-44d9-b509-a9e617ad2e9e,research,false,3,"NW 73rd St, Seattle, WA, US",47.6817780265,-122.3789933366,34,,,,34,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
355915769,715fb85e-992b-44ff-9d35-d11afa58fcb8,research,false,,"Licton Springs, Seattle, WA, USA",47.6977470226,-122.3340592527,17,,,,17,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356177592,8b54467a-d768-40c7-8048-271e8d8cf7f7,research,false,,"University of Washington, Seattle, WA, USA",47.652705013,-122.3026973494,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356218087,e1609e3c-b8ab-4856-8bb1-82963591fdbd,research,false,843,"1st Ave W, Seattle, WA, US",47.6206236366,-122.3580580477,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356223557,2f2aa9d3-b3c2-4ae1-b99b-774eb3562d54,research,false,2,"15th Ave E & E Prospect St, Seattle, WA 98112, USA",47.6295472222,-122.3149583333,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356379088,d0063491-6bb3-4e00-a2b1-b4a9a5d01805,research,false,,"Adams, Seattle, WA, USA",47.673204707,-122.3875024075,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356383633,666bb2d8-b379-4d60-baa8-531b1c2e31a1,research,false,,"Adams, Seattle, WA, USA",47.6716242856,-122.3870678058,17,,,,17,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356614845,85ad356d-c799-4516-bc6a-dca77dc9ece9,needs_id,false,3,"Lincoln Park, Seattle, WA, US",47.5308220848,-122.4007488368,312,,,,312,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356710271,c8c4decd-9f7e-46e9-b8e7-0efc07256a63,research,false,843,"NE Juanita Dr, Kirkland, WA, US",47.705325,-122.2133166667,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356714957,4853e03c-ecbb-4c7b-a2ea-81fb9f648dce,research,false,3,"University of Washington, Seattle, WA, US",47.660105,-122.3104166667,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356716993,4a15cbd1-9a6c-4eaf-895c-e1b7234927d8,research,false,843,"52nd Ave SW, Seattle, WA, US",47.5635052445,-122.398934282,515,,,,515,,open,false,,,,King,Common Raven,Corvus brachyrhynchos,American Crow,Aves,8021
356717149,b605ee4e-f8f8-43d1-a161-cfe9cd0a01a7,research,false,843,"SW Genesee St, Seattle, WA, US",47.564766325,-122.3970892933,242,,,,242,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356912255,fc99df72-f66e-4433-929b-732236d0bfbb,research,false,3,"Fremont Ave N, Seattle, WA, US",47.6544633333,-122.3497916667,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
356989175,70a900ce-fcdb-41ab-9e5f-f833d2846f20,research,false,2,"Bellevue Transit Center - Bay 12, Bellevue, WA 98004, USA",47.61537153,-122.19605772,5,,,,5,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
357189540,825ebd97-94a6-44b3-b6ec-c56ea1f3cd26,research,false,843,"Ravenna Ave NE, Seattle, WA, US",47.6709452664,-122.3062089391,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
357316367,951dc742-17ce-40e2-8074-6da66798989c,research,false,3,"Loyal Heights Playfield, Seattle, WA, US",47.6832083333,-122.3827133333,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
357693559,600d5db4-e15c-42ca-802d-98e6a148ae04,research,false,843,"34th Ave, Seattle, WA, US",47.6146554021,-122.289449616,24,,,,24,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358032614,47396542-18d4-4f43-aaf5-0571e4c06ae7,research,false,3,"Fremont Canal Park, Seattle, WA, US",47.65167,-122.357155,43,,,,43,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358057652,7e3a04d0-76fa-442b-8777-8600c1242a42,research,false,,"1410 NE Campus Pkwy, Seattle, WA 98195, USA",47.6565919,-122.3126783,163,,,,163,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358118400,ddfbb5be-ff32-4668-a7fb-cbdcadbdbf72,research,false,333,Des Moines,47.4031677246,-122.3299636841,4,,,,4,,open,false,,,Des Moines City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358155468,948932a7-b216-4da0-adc6-81763795a7fb,research,false,,"Southeast Redmond, Redmond, WA 98052, USA",47.6538805556,-122.1081388889,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358398047,cb96809c-7712-458c-a5be-89c117f4a302,research,false,843,"42nd Ave SW, Seattle, WA, US",47.5637004732,-122.3853855313,23,,,,23,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358417306,ba9d4aca-ea0d-4d0c-b13f-85b59b62346f,research,false,3,"University of Washington, Seattle, WA, US",47.6520460773,-122.311019639,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358425792,e1d23dc8-74e0-4785-b844-a678b5ca0cf3,research,false,3,"Union Bay Natural Area, Seattle, WA, US",47.6540966667,-122.2948133333,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358455346,e9f0b4e8-af05-4783-988b-e0fad5a5904b,research,false,843,"Okanogan Ln NE, Seattle, WA, US",47.6528033333,-122.3094466667,8,,,,8,,open,false,,,,King,Cuervo Norteamericano,Corvus brachyrhynchos,American Crow,Aves,8021
358500006,08c05d8c-2a8a-4c11-8987-77b7812e767d,research,false,3,"S Frontenac St, Seattle, WA, US",47.5398533333,-122.291275,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358530661,41d4a9ac-47e0-4047-9463-7d865bfa372c,research,false,2,"Broadview, Seattle, WA, USA",47.7111142394,-122.3791216314,19,,,,19,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358616364,182e067f-0b4a-435c-9b24-deac187b4a43,research,false,843,"Seattle, WA, US",47.528755,-122.3963166667,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358771715,2b4faf44-849f-4380-95dc-ebc9d4b69fba,research,false,3,"King County, US-WA, US",47.557476626,-122.3961658939,6,,,,26839,obscured,open,true,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358860588,02a90f5e-a99a-4f72-bff8-d18b0bc0b472,research,false,843,"Seattle, WA, US",47.52742,-122.396125,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358931289,d4b5fe3b-435b-4efa-932d-c5bc4c4ed8dd,research,false,843,"E Madison St, Seattle, WA, US",47.6255216667,-122.2930216667,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358988432,0c54a233-f1de-4aa2-8a8e-5a8c16385c2a,research,false,843,"Lake Washington Blvd E, Seattle, WA, US",47.62747,-122.2937783333,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
358995607,aa33a09b-9235-4764-b7be-3cbcca42a0d7,research,false,,"University District, Seattle, WA 98105, USA",47.659006213,-122.3137525208,117,,,,117,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359047409,6d43dd5d-e8a4-4c4c-87f2-171bd1426080,research,false,2,"Stevens Way & Rainier Vista NE, Seattle, WA 98195, USA",47.6533595,-122.307459,75,,,,75,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359092021,d8a35309-75ec-4922-813b-e026cbbd4ac6,research,false,843,"NE Marymoor Way, Redmond, WA, US",47.6562916667,-122.1131221667,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359092143,ec3076f8-c243-4ea0-a994-8bb2a443d751,research,false,843,"NE Marymoor Way, Redmond, WA, US",47.6611833333,-122.1107028333,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359092577,2b572683-0f0a-4b58-b0cc-f54575fde463,research,false,843,"171st Pl NE, Bellevue, WA, US",47.6176404428,-122.1130288016,41,,,,41,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359236648,19978fa8-2691-49da-a846-26fa499646d4,research,false,843,"Arboretum Dr E, Seattle, WA, US",47.6283383333,-122.2941283333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359250802,5cc9aa44-bf5a-47d8-8106-6e268f5fc334,research,false,843,"5th Ave N, Seattle, WA, US",47.6223983104,-122.3478061707,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359251924,0c957046-c7b7-4144-aa60-50cb3d1a3408,research,false,843,"5th Ave N, Seattle, WA, US",47.6243192932,-122.3473389019,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359390791,cce34696-c85a-4d9d-b8a3-fd7636da933b,research,false,843,"E Allison St, Seattle, WA, US",47.6488671127,-122.3196721757,8333,,,,8333,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359539608,945a3490-ddf1-483f-9e55-9464e35bb9a0,research,false,843,"Lake Washington Blvd E, Seattle, WA, US",47.6263166667,-122.292695,45,,,,45,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359541964,367907eb-55cc-4ad9-8447-75f1732441d0,research,false,843,"Azalea Way E, Seattle, WA, US",47.63868,-122.2963033333,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359730781,a40583b9-04cb-4f58-a87b-a26c448f83ba,research,false,843,"Waterfront Loop Trail, Seattle, WA, US",47.655445,-122.292255,1,,,,1,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359864294,26355114-aec2-46bb-9bd9-bd6ec96d2487,research,false,3,"N 68th St, Seattle, WA, US",47.6788333333,-122.3509833333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
359911000,ad561626-fbfb-48cd-b362-49b293a639f4,research,false,843,"Seattle, WA, US",47.6475366667,-122.3031083333,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360013518,ccb508bb-f9a3-4ccd-a189-61533928ac92,research,false,3,"Discovery Park, Seattle, WA, US",47.6557616667,-122.4165283333,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360309160,f523a081-4c53-46e1-ac60-598ab4d64b70,research,false,843,"W Highland Dr, Seattle, WA, US",47.6294334456,-122.3602739901,94,,,,94,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360390840,a7f2fac2-0cc6-4318-9bb4-d761e2706e4d,research,false,3,"University of Washington, Seattle, WA, US",47.6525166667,-122.30915,23,,,,23,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360408592,94457616-8867-4cf1-b402-c9117f3b694e,research,false,843,"Green Lake Trail, Seattle, WA, US",47.67308,-122.3367166667,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360427973,88a7b27e-5972-43d6-afc9-f833a281d39c,research,false,3,"Phinney Ave N, Seattle, WA, US",47.6780966667,-122.3543166667,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360444637,28809125-7ab3-4ae6-81e8-76dce5a96d44,research,false,843,"95th Ave NE, Kirkland, WA, US",47.7271783333,-122.21627,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360530197,eeb3e991-a4cf-40bb-910e-0c74e89b1cb8,research,false,,"Kent, WA, USA",47.41239,-122.2773283333,24,,,,24,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360594806,168a213b-98a6-4632-b384-93e52d39edba,research,false,2,"Wedgwood, Seattle, WA 98115, USA",47.6921194444,-122.2853527778,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360777379,5976c319-78c3-4bad-9497-52f6692a6e8f,research,false,3,"Mount Pleasant Cemetery, Seattle, WA, US",47.6459966731,-122.36663,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360777466,c5d6263d-385a-4cdb-8615-e1639a6b217e,research,false,3,"Mount Pleasant Cemetery, Seattle, WA, US",47.6467410606,-122.3668183385,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360788544,a0f54af8-376d-4527-bb61-72b8c9039324,research,false,2,"Sunset Hill, Seattle, WA, USA",47.6894416667,-122.4031944444,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360800497,9a04323d-bbb4-4896-850f-626ca20fa8af,research,false,3,"E Madison St, Seattle, WA, US",47.6242,-122.29542,1,,,,1,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360930416,1aa9b283-d6ee-4999-9758-d04091d6373a,research,false,2,"Sand Point, Seattle, WA 98115, USA",47.6739861111,-122.2514416667,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
360970822,05651bb1-2d86-4f96-a726-7a3b07492bd4,research,false,3,"Alaska Airlines Arena at Hec Edmundson Pavilion, Seattle, WA, US",47.6526866667,-122.3024883333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361077642,0bf83d49-ffd0-4bf7-836c-9c7034b74ce4,research,false,843,"Arboretum Dr E, Seattle, WA, US",47.6295383333,-122.2939966667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361077885,053a6cdd-5246-4912-a632-7953201243ec,research,false,843,"Seattle, WA, US",47.63957,-122.2984783333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361178315,a045a811-fc2b-4636-b88c-117712b0dc7c,research,false,843,"E Madison St, Seattle, WA, US",47.6242,-122.29542,1,,,,1,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361415986,5e06149c-2024-4075-9999-1d06abc6987a,research,false,,"Kent, WA, USA",47.4050611111,-122.2734972222,,,,,,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361416008,c724358d-dcc9-45d4-af6a-50eb521d9229,research,false,,"Kent, WA, USA",47.4059416667,-122.271125,,,,,,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361416010,6fef2b3f-d991-431d-9886-f7d5fd862ef5,research,false,,"Kent, WA, USA",47.4064611111,-122.270325,,,,,,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361416028,4dc7fdae-32de-4d02-99ed-2bfc0d447cad,research,false,,"Kent, WA, USA",47.4097666667,-122.2659138889,,,,,,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361500450,cdff5e04-1d23-4c91-8209-27dd0a86367b,research,false,843,"Roy St, Seattle, WA, US",47.6254911388,-122.3494946181,13,,,,13,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361527778,aaf47603-9184-43d0-92c0-6e37e695da67,research,false,2,"Lawton Park, Seattle, WA 98199, USA",47.6649278619,-122.3994547874,34,,,,34,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361573380,721613d5-6f8c-493f-a23f-b6eec01375e0,research,false,843,"Arboretum Loop Trail, Seattle, WA, US",47.6285383333,-122.2942116667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361575246,db6c2314-f57e-439f-8b63-ff94a5740445,research,false,,"Fauntleroy, Seattle, WA, USA",47.5320456345,-122.3962300328,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361615171,9942b969-34ab-45a5-92ee-fb746988fda7,research,false,,"South Juanita, Kirkland, WA, USA",47.7044942371,-122.2154260117,220,,,,220,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361732628,e4739a61-b119-4b80-9a1f-b02ef19db88d,research,false,843,"King County, US-WA, US",47.5518133333,-122.2285216667,17,,,,17,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361800757,c8f969f8-e685-4b9d-ae43-fc8dc500a22e,research,false,2,"Othello, Seattle, WA 98118, USA",47.5384991565,-122.2820927203,12,,,,12,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361849103,7a9389d6-8b65-4568-8f4d-64f41cfe8146,research,false,,"Moss Bay, Kirkland, WA 98033, USA",47.6772429554,-122.2017216393,116,,,,116,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361850488,f6a0ef2f-905c-4c00-a938-eacfb83f3a1e,research,false,,"2300 Arboretum Dr E, Seattle, WA 98112, USA",47.6364162,-122.2958146,934,,,,934,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361851819,6f62f634-598e-4422-9c4b-102fc032e50e,research,false,,"Capitol Hill, Seattle, WA, USA",47.6303750348,-122.3153065098,322,,,,322,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361867462,9ed98bc0-bb6f-4668-a778-67d5cdc30386,research,false,,"16725 30th Ave NE, Lake Forest Park, WA 98155, USA",47.7498212845,-122.2975201563,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
361881503,390d68a1-53c6-4fdc-941e-2dc4d2f4289f,research,false,843,"N 82nd St, Seattle, WA, US",47.6885533333,-122.3476716667,13,,,,13,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362131352,0629239c-7423-468e-af7d-d813829f7e8b,research,false,843,"NE 75th St, Seattle, WA, US",47.6830366667,-122.2743916667,3444,,,,3444,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362219903,b569131b-2a73-44cf-bb9d-ff49d5fdf98c,research,false,2,"Shoreline, WA 98177, USA",47.7251889094,-122.3762972653,455,,,,455,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362235568,1b140da9-4ff1-42ea-ab9d-c8d85ead8c9e,research,false,2,"Phinney Ridge, Seattle, WA, USA",47.665713403,-122.3490634561,4,,,,4,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362572333,32f3fdf5-6fee-481b-8900-206c95b58d2a,research,false,2,"Holman Rd NW & 13th Ave NW, Seattle, WA 98117, USA",47.6980652081,-122.3726772889,8,,,,8,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362628017,ee64ad65-28bb-4e20-a6fa-cf79735b1bb0,research,false,,"Somerset, Bellevue, WA 98006, USA",47.5595602778,-122.1494827778,,,,,,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362628019,0ce0f0f5-f1b3-455b-b82c-ddce2ac83648,research,false,,"Somerset, Bellevue, WA 98006, USA",47.5609677778,-122.1490152778,,,,,,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362650476,c98e7eb6-2151-4e62-9014-41b26455dac4,research,false,843,"E Madison St, Seattle, WA, US",47.6242,-122.29542,1,,,,1,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362651502,4cf7901d-f837-4479-8184-13512f70208b,research,false,843,"Azalea Way E, Seattle, WA, US",47.63613,-122.2962866667,1,,,,1,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362881471,eb367a0c-1b96-4c85-8a24-46a4b5fcf06b,research,false,843,"NE Grant Ln, Seattle, WA, US",47.6545958996,-122.3082363564,71,,,,71,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362901369,1cf0c5a2-a814-441f-af67-b6ed4042fc3f,research,false,3,"Boren Ave N, Seattle, WA, US",47.6251966667,-122.3358616667,19,,,,19,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
362959157,563e0b44-8e10-4ee7-bf41-9a17973e2e50,research,false,843,"Seattle, WA, US",47.55483,-122.25287,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
363119180,38cfdab1-75bd-4bfd-8512-43c939e0d043,research,false,333,Seattle,47.5810890198,-122.4068450928,396,,,,396,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
363123232,8b12d17a-9f25-4605-a0c8-f7b16754863f,research,false,,"University Heights, Seattle, WA, USA",47.6707833333,-122.3130388889,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
363414330,3b4e60d9-3d01-4450-8ebd-ebd1b982b8aa,research,false,,"King County, US-WA, US",47.6323388889,-122.2967694444,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
363512808,cc497783-496c-466b-8f33-a1aa39d97639,research,false,843,"19th Ave NE, Seattle, WA, US",47.6658295136,-122.3073235042,16,,,,16,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
363581114,86c7bb06-16f3-49e3-ac99-8a3984f2dd35,research,false,,"Sunset Hill, Seattle, WA, USA",47.6933395555,-122.4032145831,200,,,,200,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
364020287,8d1b38ef-d675-4e8a-9be8-4d298bf0d970,research,false,843,"24th Ave E, Seattle, WA, US",47.639605,-122.3020633333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
364110710,870a55ca-2500-45c0-852a-764afce1b097,research,false,2,"Fauntleroy, Seattle, WA, USA",47.5318777778,-122.3963944444,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
